_step,_runtime,lm_eval_before_temp=0.0/exact_match_strict_match,lm_eval_before_temp=0.0/exact_match_flexible_extract,_timestamp,lm_eval_before_temp=0.316/exact_match_flexible_extract,lm_eval_before_temp=0.316/exact_match_strict_match,lm_eval_before_temp=1.0/exact_match_flexible_extract,lm_eval_before_temp=1.0/exact_match_strict_match,eval/loss,train/num_input_tokens_seen,eval/num_tokens,eval/model_preparation_time,eval/steps_per_second,eval/samples_per_second,eval/mean_token_accuracy,eval/runtime,train/global_step,eval_before/eval_model_preparation_time,eval_before/eval_samples_per_second,eval_before/eval_runtime,eval_before/eval_steps_per_second,eval_before/eval_loss,train/mean_token_accuracy,train/num_tokens,train/loss,train/grad_norm,train/train_tokens_per_second,train/learning_rate,train/epoch,eval_after/eval_model_preparation_time,eval_after/eval_steps_per_second,eval_after/eval_samples_per_second,eval_after/eval_runtime,eval_after/eval_loss,lm_eval_after_temp=0.0/exact_match_flexible_extract,lm_eval_after_temp=0.0/exact_match_strict_match,lm_eval_after_temp=0.316/exact_match_strict_match,lm_eval_after_temp=0.316/exact_match_flexible_extract,lm_eval_after_temp=1.0/exact_match_flexible_extract,lm_eval_after_temp=1.0/exact_match_strict_match,run_id,model_fitting_iteration
297,15073.318170596,,,1754314113.7815764,,,,,,10703821.0,,,,,,,735.0,,,,,,0.9901249513030053,8990778.0,1.4978,83.5,729.392,1.41e-05,38.687603305785125,,,,,,,,,,,,m8gi0tnx,0
298,15101.04961035,,,1754314141.5129857,,,,,0.041098758578300476,10703821.0,8990778.0,0.0078,1.371,43.613,0.9914646242794237,27.721,735.0,,,,,,,,,,,,38.687603305785125,,,,,,,,,,,,m8gi0tnx,0
299,15150.584739311,,,1754314191.0481758,,,,,,10776385.0,,,,,,,740.0,,,,,,0.9896510273218155,9051328.0,1.5569,59.25,730.49,1.41e-05,38.95206611570248,,,,,,,,,,,,m8gi0tnx,0
300,15178.360357099,,,1754314218.823742,,,,,0.040845222771167755,10776385.0,9051328.0,0.0078,1.369,43.544,0.9914487349359613,27.7647,740.0,,,,,,,,,,,,38.95206611570248,,,,,,,,,,,,m8gi0tnx,0
301,15273.560134354,,,1754314314.023594,,,,,,10847540.0,,,,,,,745.0,,,,,,0.9906132392063263,9110913.0,1.391,35.0,729.235,1.41e-05,39.211570247933885,,,,,,,,,,,,m8gi0tnx,0
302,15301.320060945,,,1754314341.7834656,,,,,0.04096813127398491,10847540.0,9110913.0,0.0078,1.369,43.57,0.9914937144831607,27.7484,745.0,,,,,,,,,,,,39.211570247933885,,,,,,,,,,,,m8gi0tnx,0
303,15350.545051834,,,1754314391.0084426,,,,,,10921964.0,,,,,,,750.0,,,,,,0.9910583108663559,9172641.0,1.4183,73.5,730.458,1.41e-05,39.47603305785124,,,,,,,,,,,,m8gi0tnx,0
304,15378.324740956,,,1754314418.788142,,,,,0.041793372482061386,10921964.0,9172641.0,0.0078,1.368,43.537,0.9913888338365053,27.7694,750.0,,,,,,,,,,,,39.47603305785124,,,,,,,,,,,,m8gi0tnx,0
281,14367.897429569,,,1754313408.3608,,,,,,10122642.0,,,,,,,695.0,,,,,,0.9906538542360067,8502019.0,1.4285,40.0,724.621,1.41e-05,36.58181818181818,,,,,,,,,,,,m8gi0tnx,0
294,14948.30741249,,,1754313988.7708206,,,,,0.041397206485271454,10555435.0,8867042.0,0.0078,1.371,43.631,0.9913828592551382,27.7097,725.0,,,,,,,,,,,,38.158677685950416,,,,,,,,,,,,m8gi0tnx,0
161,9112.628249059,,,1754308153.0916104,,,,,,5753337.0,,,,,,,395.0,,,,,,0.9894644651561976,4831298.0,1.7321,65.0,660.218,1.41e-05,20.793388429752067,,,,,,,,,,,,m8gi0tnx,0
280,14319.05303291,,,1754313359.516422,,,,,0.041392579674720764,10049904.0,8440374.0,0.0078,1.37,43.58,0.9913826051511263,27.7421,690.0,,,,,,,,,,,,36.317355371900824,,,,,,,,,,,,m8gi0tnx,0
278,14243.44200965,,,1754313283.9053798,,,,,0.041795313358306885,9974886.0,8377915.0,0.0078,1.37,43.575,0.9913112615284166,27.7451,685.0,,,,,,,,,,,,36.05289256198347,,,,,,,,,,,,m8gi0tnx,0
60,3814.960854114,,,1754302855.4242363,,,,,0.22056333720684052,2043942.0,1713238.0,0.0078,1.37,43.603,0.9428636321896001,27.7275,140.0,,,,,,,,,,,,7.370247933884298,,,,,,,,,,,,m8gi0tnx,0
61,3905.192544459,,,1754302945.6560042,,,,,,2115844.0,,,,,,,145.0,,,,,,0.936443554982543,1773384.0,7.7432,215.0,603.343,1.41e-05,7.634710743801653,,,,,,,,,,,,m8gi0tnx,0
62,3932.933585128,,,1754302973.397001,,,,,0.20002099871635437,2115844.0,1773384.0,0.0078,1.37,43.598,0.9505974869979056,27.7306,145.0,,,,,,,,,,,,7.634710743801653,,,,,,,,,,,,m8gi0tnx,0
63,4023.291945601,,,1754303063.7554147,,,,,,2188500.0,,,,,,,150.0,,,,,,0.9383125029504299,1835009.0,7.7012,219.0,603.73,1.41e-05,7.899173553719009,,,,,,,,,,,,m8gi0tnx,0
64,4051.040815696,,,1754303091.5042562,,,,,0.1797303855419159,2188500.0,1835009.0,0.0078,1.37,43.586,0.9570264282979464,27.7381,150.0,,,,,,,,,,,,7.899173553719009,,,,,,,,,,,,m8gi0tnx,0
65,4140.751570755,,,1754303181.2149832,,,,,,2260088.0,,,,,,,155.0,,,,,,0.9541297144950576,1895018.0,5.9644,187.0,603.91,1.41e-05,8.158677685950414,,,,,,,,,,,,m8gi0tnx,0
66,4168.829573844,,,1754303209.2928648,,,,,0.15447905659675598,2260088.0,1895018.0,0.0078,1.354,43.076,0.962580553795162,28.0666,155.0,,,,,,,,,,,,8.158677685950414,,,,,,,,,,,,m8gi0tnx,0
67,4264.841703898,,,1754303305.305174,,,,,,2334240.0,,,,,,,160.0,,,,,,0.9612985838204622,1957890.0,5.0222,222.0,603.706,1.41e-05,8.423140495867768,,,,,,,,,,,,m8gi0tnx,0
68,4292.53345198,,,1754303332.996837,,,,,0.1397051364183426,2334240.0,1957890.0,0.0078,1.373,43.675,0.9662174504054221,27.6815,160.0,,,,,,,,,,,,8.423140495867768,,,,,,,,,,,,m8gi0tnx,0
69,4387.674235653,,,1754303428.1371176,,,,,,2407894.0,,,,,,,165.0,,,,,,0.9601964574307204,2019457.0,5.106,186.0,603.581,1.41e-05,8.687603305785125,,,,,,,,,,,,m8gi0tnx,0
70,4415.560256918,,,1754303456.0236685,,,,,0.12870416045188904,2407894.0,2019457.0,0.0078,1.363,43.37,0.9698960012511203,27.8762,165.0,,,,,,,,,,,,8.687603305785125,,,,,,,,,,,,m8gi0tnx,0
71,4513.860726156,,,1754303554.3241873,,,,,,2479184.0,,,,,,,170.0,,,,,,0.9600624281913042,2080364.0,5.1683,234.0,602.397,1.41e-05,8.952066115702479,,,,,,,,,,,,m8gi0tnx,0
72,4541.722547462,,,1754303582.1859531,,,,,0.11448965966701508,2479184.0,2080364.0,0.0078,1.364,43.409,0.9743171553862723,27.8515,170.0,,,,,,,,,,,,8.952066115702479,,,,,,,,,,,,m8gi0tnx,0
73,4638.909304864,,,1754303679.372707,,,,,,2548989.0,,,,,,,175.0,,,,,,0.9733371544795432,2138894.0,3.819,173.0,601.094,1.41e-05,9.211570247933885,,,,,,,,,,,,m8gi0tnx,0
59,3787.223072919,,,1754302827.6865253,,,,,,2043942.0,,,,,,,140.0,,,,,,0.9383049163967371,1713238.0,7.5798,214.0,603.129,1.41e-05,7.370247933884298,,,,,,,,,,,,m8gi0tnx,0
74,4666.645184748,,,1754303707.1085286,,,,,0.10235119611024857,2548989.0,2138894.0,0.0078,1.371,43.608,0.977075109356328,27.7244,175.0,,,,,,,,,,,,9.211570247933885,,,,,,,,,,,,m8gi0tnx,0
76,4790.087576463,,,1754303830.550975,,,,,0.09541443735361099,2621141.0,2199802.0,0.0078,1.368,43.532,0.9788863486365268,27.7726,180.0,,,,,,,,,,,,9.47603305785124,,,,,,,,,,,,m8gi0tnx,0
77,4887.19374096,,,1754303927.6571677,,,,,,2696895.0,,,,,,,185.0,,,,,,0.9737682659178972,2263609.0,3.5869,213.0,600.796,1.41e-05,9.740495867768596,,,,,,,,,,,,m8gi0tnx,0
78,4914.944895536,,,1754303955.4082572,,,,,0.08947306871414185,2696895.0,2263609.0,0.0078,1.37,43.581,0.9807421329774355,27.7414,185.0,,,,,,,,,,,,9.740495867768596,,,,,,,,,,,,m8gi0tnx,0
79,5010.45812305,,,1754304050.9215395,,,,,,2768027.0,,,,,,,190.0,,,,,,0.9726183539742876,2323660.0,3.7237,165.0,600.162,1.41e-05,10.0,,,,,,,,,,,,m8gi0tnx,0
80,5038.21825958,,,1754304078.6816266,,,,,0.08111335337162018,2768027.0,2323660.0,0.0078,1.369,43.569,0.9832477538209212,27.7493,190.0,,,,,,,,,,,,10.0,,,,,,,,,,,,m8gi0tnx,0
81,5134.039930025,,,1754304174.5033877,,,,,,2841495.0,,,,,,,195.0,,,,,,0.9833141852170229,2385418.0,2.5389,141.0,600.014,1.41e-05,10.264462809917354,,,,,,,,,,,,m8gi0tnx,0
82,5161.798977344,,,1754304202.2623618,,,,,0.07569248974323273,2841495.0,2385418.0,0.0078,1.369,43.571,0.9841741245043906,27.7476,195.0,,,,,,,,,,,,10.264462809917354,,,,,,,,,,,,m8gi0tnx,0
83,5258.153047727,,,1754304298.6164804,,,,,,2913907.0,,,,,,,200.0,,,,,,0.9815204437822104,2446330.0,2.7433,197.0,599.591,1.41e-05,10.52892561983471,,,,,,,,,,,,m8gi0tnx,0
84,5285.928151685,,,1754304326.3915374,,,,,0.07268484681844711,2913907.0,2446330.0,0.0078,1.369,43.544,0.984980561231312,27.7648,200.0,,,,,,,,,,,,10.52892561983471,,,,,,,,,,,,m8gi0tnx,0
85,5382.243239816,,,1754304422.7063606,,,,,,2987767.0,,,,,,,205.0,,,,,,0.9802902944386005,2507574.0,2.92,151.0,599.482,1.41e-05,10.793388429752067,,,,,,,,,,,,m8gi0tnx,0
86,5409.989647951,,,1754304450.4530241,,,,,0.06908373534679413,2987767.0,2507574.0,0.0078,1.37,43.589,0.9862019796120493,27.7364,205.0,,,,,,,,,,,,10.793388429752067,,,,,,,,,,,,m8gi0tnx,0
87,5505.785995404,,,1754304546.2492313,,,,,,3060404.0,,,,,,,210.0,,,,,,0.9821967991294375,2568510.0,2.6634,81.5,599.203,1.41e-05,11.052892561983471,,,,,,,,,,,,m8gi0tnx,0
88,5533.514283168,,,1754304573.9774883,,,,,0.06549891084432602,3060404.0,2568510.0,0.0078,1.371,43.618,0.9870990153990293,27.7182,210.0,,,,,,,,,,,,11.052892561983471,,,,,,,,,,,,m8gi0tnx,0
89,5629.903872088,,,1754304670.3672671,,,,,,3135290.0,,,,,,,215.0,,,,,,0.9860072892159224,2631557.0,2.2309,162.0,599.301,1.41e-05,11.317355371900826,,,,,,,,,,,,m8gi0tnx,0
75,4762.304797914,,,1754303802.7682745,,,,,,2621141.0,,,,,,,180.0,,,,,,0.9760632712394,2199802.0,3.3607,197.0,600.631,1.41e-05,9.47603305785124,,,,,,,,,,,,m8gi0tnx,0
58,3691.402389653,,,1754302731.865759,,,,,0.247934490442276,1970564.0,1651897.0,0.0078,1.369,43.562,0.9358192588153639,27.7532,135.0,,,,,,,,,,,,7.1057851239669425,,,,,,,,,,,,m8gi0tnx,0
57,3663.63739984,,,1754302704.1008382,,,,,,1970564.0,,,,,,,135.0,,,,,,0.9160884789600494,1651897.0,9.882,155.0,603.484,1.41e-05,7.1057851239669425,,,,,,,,,,,,m8gi0tnx,0
56,3569.416033167,,,1754302609.8794286,,,,,0.283283531665802,1898046.0,1590994.0,0.0078,1.369,43.565,0.9264527261257172,27.7519,130.0,,,,,,,,,,,,6.846280991735537,,,,,,,,,,,,m8gi0tnx,0
25,1698.878361606,,,1754300739.3418343,,,,,,804906.0,,,,,,,55.0,,,,,,0.7858689732849597,674316.0,26.6127,67.0,618.895,8.014736842105263e-06,2.899173553719008,,,,,,,,,,,,m8gi0tnx,0
26,1726.56585626,,,1754300767.0292487,,,,,0.805419921875,804906.0,674316.0,0.0078,1.373,43.682,0.7918387196565929,27.6772,55.0,,,,,,,,,,,,2.899173553719008,,,,,,,,,,,,m8gi0tnx,0
27,1824.132306153,,,1754300864.5956028,,,,,,874838.0,,,,,,,60.0,,,,,,0.786596000574197,732720.0,26.307,69.0,613.574,8.756842105263158e-06,3.1586776859504133,,,,,,,,,,,,m8gi0tnx,0
28,1851.819616036,,,1754300892.2829986,,,,,0.7803735733032227,874838.0,732720.0,0.0078,1.373,43.684,0.796555286959598,27.6762,60.0,,,,,,,,,,,,3.1586776859504133,,,,,,,,,,,,m8gi0tnx,0
29,1949.54383184,,,1754300990.007274,,,,,,949746.0,,,,,,,65.0,,,,,,0.7957596436142922,795799.0,24.9909,65.0,612.258,9.498947368421053e-06,3.4231404958677687,,,,,,,,,,,,m8gi0tnx,0
30,1977.197064929,,,1754301017.6604514,,,,,0.752914547920227,949746.0,795799.0,0.0078,1.375,43.737,0.8021489648442519,27.6428,65.0,,,,,,,,,,,,3.4231404958677687,,,,,,,,,,,,m8gi0tnx,0
31,2074.568136815,,,1754301115.0315995,,,,,,1023940.0,,,,,,,70.0,,,,,,0.7981660198420286,857259.0,24.5747,66.0,610.854,1.0241052631578948e-05,3.687603305785124,,,,,,,,,,,,m8gi0tnx,0
32,2102.233093234,,,1754301142.6964924,,,,,0.7227786183357239,1023940.0,857259.0,0.0078,1.374,43.718,0.8084782926659835,27.6546,70.0,,,,,,,,,,,,3.687603305785124,,,,,,,,,,,,m8gi0tnx,0
33,2197.910443471,,,1754301238.373903,,,,,,1095612.0,,,,,,,75.0,,,,,,0.8035644844174386,918535.0,23.8909,71.5,608.814,1.0983157894736843e-05,3.9520661157024795,,,,,,,,,,,,m8gi0tnx,0
34,2225.609022042,,,1754301266.0723946,,,,,0.6913290619850159,1095612.0,918535.0,0.0078,1.372,43.665,0.8152816452478108,27.6883,75.0,,,,,,,,,,,,3.9520661157024795,,,,,,,,,,,,m8gi0tnx,0
35,2322.770508883,,,1754301363.2338965,,,,,,1168399.0,,,,,,,80.0,,,,,,0.8132428667347902,979932.0,21.7991,71.0,607.136,1.1725263157894737e-05,4.211570247933884,,,,,,,,,,,,m8gi0tnx,0
36,2350.41758903,,,1754301390.8809614,,,,,0.653796374797821,1168399.0,979932.0,0.0078,1.375,43.747,0.8236444890499115,27.6359,80.0,,,,,,,,,,,,4.211570247933884,,,,,,,,,,,,m8gi0tnx,0
37,2448.386999527,,,1754301488.850322,,,,,,1241689.0,,,,,,,85.0,,,,,,0.8241432294249534,1040871.0,21.0353,87.5,605.684,1.2467368421052632e-05,4.4760330578512395,,,,,,,,,,,,m8gi0tnx,0
38,2476.156460036,,,1754301516.6198604,,,,,0.6146291494369507,1241689.0,1040871.0,0.0078,1.369,43.553,0.8334933409565374,27.7596,85.0,,,,,,,,,,,,4.4760330578512395,,,,,,,,,,,,m8gi0tnx,0
39,2576.095964786,,,1754301616.5593238,,,,,,1314349.0,,,,,,,90.0,,,,,,0.8255372282117606,1102809.0,20.7731,82.0,603.53,1.3209473684210527e-05,4.740495867768595,,,,,,,,,,,,m8gi0tnx,0
40,2603.823396666,,,1754301644.2868285,,,,,0.5759154558181763,1314349.0,1102809.0,0.0078,1.371,43.619,0.8443055215634798,27.7172,90.0,,,,,,,,,,,,4.740495867768595,,,,,,,,,,,,m8gi0tnx,0
41,2701.944765024,,,1754301742.4077067,,,,,,1384741.0,,,,,,,95.0,,,,,,0.8268441717336132,1161830.0,20.2363,91.5,601.116,1.3951578947368422e-05,5.0,,,,,,,,,,,,m8gi0tnx,0
55,3541.653916599,,,1754302582.117231,,,,,,1898046.0,,,,,,,130.0,,,,,,0.9069880753755569,1590994.0,11.0803,138.0,603.833,1.41e-05,6.846280991735537,,,,,,,,,,,,m8gi0tnx,0
54,3451.938962816,,,1754302492.4023426,,,,,0.3119346499443054,1820962.0,1527262.0,0.0078,1.369,43.543,0.917591005563736,27.7654,125.0,,,,,,,,,,,,6.581818181818182,,,,,,,,,,,,m8gi0tnx,0
53,3424.163516143,,,1754302464.626598,,,,,,1820962.0,,,,,,,125.0,,,,,,0.9034455623477697,1527262.0,11.4366,168.0,601.804,1.41e-05,6.581818181818182,,,,,,,,,,,,m8gi0tnx,0
52,3332.201906719,,,1754302372.6652834,,,,,0.3407920002937317,1747088.0,1465948.0,0.0078,1.37,43.6,0.9079801785318475,27.7294,120.0,,,,,,,,,,,,6.317355371900827,,,,,,,,,,,,m8gi0tnx,0
51,3304.462203664,,,1754302344.925677,,,,,,1747088.0,,,,,,,120.0,,,,,,0.9033940397202969,1465948.0,11.5777,300.0,601.172,1.41e-05,6.317355371900827,,,,,,,,,,,,m8gi0tnx,0
50,3212.556721621,,,1754302253.0200994,,,,,0.37712424993515015,1676634.0,1407381.0,0.0078,1.367,43.503,0.8992984169407895,27.7914,115.0,,,,,,,,,,,,6.052892561983471,,,,,,,,,,,,m8gi0tnx,0
90,5657.676774124,,,1754304698.1402004,,,,,0.06427120417356491,3135290.0,2631557.0,0.0078,1.369,43.548,0.9872215641172308,27.7623,215.0,,,,,,,,,,,,11.317355371900826,,,,,,,,,,,,m8gi0tnx,0
49,3184.75407394,,,1754302225.2173283,,,,,,1676634.0,,,,,,,115.0,,,,,,0.8731652361572169,1407381.0,14.3222,111.5,601.714,1.41e-05,6.052892561983471,,,,,,,,,,,,m8gi0tnx,0
47,3067.351478871,,,1754302107.8149178,,,,,,1602925.0,,,,,,,110.0,,,,,,0.8690758850425482,1345838.0,15.5497,106.5,600.566,1.41e-05,5.793388429752066,,,,,,,,,,,,m8gi0tnx,0
46,2978.244969341,,,1754302018.70837,,,,,0.45138123631477356,1528813.0,1283559.0,0.0078,1.374,43.702,0.8774432163489493,27.6647,105.0,,,,,,,,,,,,5.528925619834711,,,,,,,,,,,,m8gi0tnx,0
45,2950.570058227,,,1754301991.0335248,,,,,,1528813.0,,,,,,,105.0,,,,,,0.8606825780123473,1283559.0,16.1541,132.0,599.007,1.41e-05,5.528925619834711,,,,,,,,,,,,m8gi0tnx,0
44,2853.32352292,,,1754301893.786939,,,,,0.4888966977596283,1456363.0,1221779.0,0.0078,1.373,43.67,0.8656015364747298,27.685,100.0,,,,,,,,,,,,5.264462809917355,,,,,,,,,,,,m8gi0tnx,0
43,2825.627387461,,,1754301866.0908492,,,,,,1456363.0,,,,,,,100.0,,,,,,0.8574241679161787,1221779.0,16.6249,121.0,599.993,1.41e-05,5.264462809917355,,,,,,,,,,,,m8gi0tnx,0
42,2729.68523896,,,1754301770.1485891,,,,,0.5359508991241455,1384741.0,1161830.0,0.0078,1.37,43.598,0.8544250993352187,27.7305,95.0,,,,,,,,,,,,5.0,,,,,,,,,,,,m8gi0tnx,0
48,3095.100632383,,,1754302135.563991,,,,,0.4153181314468384,1602925.0,1345838.0,0.0078,1.37,43.585,0.8876351886673978,27.7388,110.0,,,,,,,,,,,,5.793388429752066,,,,,,,,,,,,m8gi0tnx,0
91,5753.130977602,,,1754304793.5944514,,,,,,3207602.0,,,,,,,220.0,,,,,,0.9842066057026386,2692744.0,2.4383,124.0,599.014,1.41e-05,11.581818181818182,,,,,,,,,,,,m8gi0tnx,0
92,5781.116489838,,,1754304821.579888,,,,,0.06178624555468559,3207602.0,2692744.0,0.0078,1.358,43.217,0.9879379805765653,27.975,220.0,,,,,,,,,,,,11.581818181818182,,,,,,,,,,,,m8gi0tnx,0
93,5875.946467531,,,1754304916.4099321,,,,,,3279622.0,,,,,,,225.0,,,,,,0.9843392711132765,2753279.0,2.5123,124.5,598.731,1.41e-05,11.846280991735537,,,,,,,,,,,,m8gi0tnx,0
129,7663.460632477,,,1754306703.9240913,,,,,,4587431.0,,,,,,,315.0,,,,,,0.9888940550386905,3852791.0,1.7351,137.0,631.431,1.41e-05,16.581818181818182,,,,,,,,,,,,m8gi0tnx,0
130,7691.195028119,,,1754306731.6583972,,,,,0.04809834063053131,4587431.0,3852791.0,0.0078,1.371,43.608,0.9905077736628684,27.724,315.0,,,,,,,,,,,,16.581818181818182,,,,,,,,,,,,m8gi0tnx,0
131,7738.41058959,,,1754306778.8739643,,,,,,4661013.0,,,,,,,320.0,,,,,,0.988506431132555,3914595.0,1.836,117.5,635.008,1.41e-05,16.846280991735537,,,,,,,,,,,,m8gi0tnx,0
132,7766.171891851,,,1754306806.6352851,,,,,0.04801978915929794,4661013.0,3914595.0,0.0078,1.369,43.566,0.9905684966790048,27.7509,320.0,,,,,,,,,,,,16.846280991735537,,,,,,,,,,,,m8gi0tnx,0
133,7813.090230606,,,1754306853.553595,,,,,,4733123.0,,,,,,,325.0,,,,,,0.9887977026070759,3974949.0,1.7968,105.0,638.338,1.41e-05,17.105785123966943,,,,,,,,,,,,m8gi0tnx,0
134,7840.842451016,,,1754306881.3058271,,,,,0.047559499740600586,4733123.0,3974949.0,0.0078,1.37,43.582,0.9907419838403401,27.7408,325.0,,,,,,,,,,,,17.105785123966943,,,,,,,,,,,,m8gi0tnx,0
135,7936.022538655,,,1754306976.485966,,,,,,4807769.0,,,,,,,330.0,,,,,,0.9902015198022127,4036728.0,1.5816,62.25,637.83,1.41e-05,17.370247933884297,,,,,,,,,,,,m8gi0tnx,0
136,7963.77799568,,,1754307004.2413728,,,,,0.04738975688815117,4807769.0,4036728.0,0.0078,1.37,43.576,0.9905434125348141,27.7449,330.0,,,,,,,,,,,,17.370247933884297,,,,,,,,,,,,m8gi0tnx,0
137,8060.400150971,,,1754307100.8635433,,,,,,4878761.0,,,,,,,335.0,,,,,,0.9887401983141899,4096077.0,1.7523,83.5,636.742,1.41e-05,17.63471074380165,,,,,,,,,,,,m8gi0tnx,0
138,8088.117708959,,,1754307128.5804858,,,,,0.04689333960413933,4878761.0,4096077.0,0.0078,1.371,43.635,0.9906248889471355,27.7071,335.0,,,,,,,,,,,,17.63471074380165,,,,,,,,,,,,m8gi0tnx,0
139,8185.85846521,,,1754307226.3219388,,,,,,4952961.0,,,,,,,340.0,,,,,,0.9886191710829735,4158591.0,1.8504,147.0,636.012,1.41e-05,17.89917355371901,,,,,,,,,,,,m8gi0tnx,0
140,8213.538135126,,,1754307254.0015275,,,,,0.04631592705845833,4952961.0,4158591.0,0.0078,1.373,43.695,0.9908630847930908,27.6692,340.0,,,,,,,,,,,,17.89917355371901,,,,,,,,,,,,m8gi0tnx,0
141,8310.366253924,,,1754307350.829703,,,,,,5026532.0,,,,,,,345.0,,,,,,0.9899914439316768,4220099.0,1.5971,41.5,635.302,1.41e-05,18.158677685950412,,,,,,,,,,,,m8gi0tnx,0
142,8338.140929618,,,1754307378.6043108,,,,,0.04565418139100075,5026532.0,4220099.0,0.0078,1.369,43.547,0.9910443236953334,27.7631,345.0,,,,,,,,,,,,18.158677685950412,,,,,,,,,,,,m8gi0tnx,0
143,8433.578439764,,,1754307474.0418322,,,,,,5100250.0,,,,,,,350.0,,,,,,0.9899234198033809,4282322.0,1.5724,61.5,634.734,1.41e-05,18.42314049586777,,,,,,,,,,,,m8gi0tnx,0
144,8461.254130984,,,1754307501.7175035,,,,,0.04642120748758316,5100250.0,4282322.0,0.0078,1.374,43.701,0.9907789575426202,27.6651,350.0,,,,,,,,,,,,18.42314049586777,,,,,,,,,,,,m8gi0tnx,0
145,8509.648718395,,,1754307550.112194,,,,,,5174550.0,,,,,,,355.0,,,,,,0.9893526397645473,4343783.0,1.6991,87.5,637.942,1.41e-05,18.687603305785125,,,,,,,,,,,,m8gi0tnx,0
159,9037.332343793,,,1754308077.7956378,,,,,,5678287.0,,,,,,,390.0,,,,,,0.9891550555825234,4767516.0,1.6799,114.0,657.285,1.41e-05,20.52892561983471,,,,,,,,,,,,m8gi0tnx,0
158,8989.818674067,,,1754308030.281949,,,,,0.04652192071080208,5604369.0,4705839.0,0.0078,1.371,43.611,0.990617507382443,27.7222,385.0,,,,,,,,,,,,20.264462809917354,,,,,,,,,,,,m8gi0tnx,0
157,8962.085285625,,,1754308002.5484958,,,,,,5604369.0,,,,,,,385.0,,,,,,0.9903655182570219,4705839.0,1.5173,55.75,654.429,1.41e-05,20.264462809917354,,,,,,,,,,,,m8gi0tnx,0
156,8914.664990573,,,1754307955.1283429,,,,,0.04571384936571121,5535541.0,4647320.0,0.0078,1.372,43.664,0.9909409613985765,27.6885,380.0,,,,,,,,,,,,20.0,,,,,,,,,,,,m8gi0tnx,0
155,8886.966210536,,,1754307927.429227,,,,,,5535541.0,,,,,,,380.0,,,,,,0.98914179642489,4647320.0,1.6775,130.0,652.112,1.41e-05,20.0,,,,,,,,,,,,m8gi0tnx,0
162,9140.360120946,,,1754308180.823482,,,,,0.045943643897771835,5753337.0,4831298.0,0.0078,1.371,43.612,0.9907949551155693,27.7215,395.0,,,,,,,,,,,,20.793388429752067,,,,,,,,,,,,m8gi0tnx,0
128,7571.898603256,,,1754306612.3620052,,,,,0.0476912260055542,4514423.0,3791701.0,0.0078,1.369,43.562,0.9906581624558097,27.7537,310.0,,,,,,,,,,,,16.317355371900828,,,,,,,,,,,,m8gi0tnx,0
153,8811.476629597,,,1754307851.9400892,,,,,,5460780.0,,,,,,,375.0,,,,,,0.988954146951437,4585989.0,1.7345,78.5,649.077,1.41e-05,19.740495867768594,,,,,,,,,,,,m8gi0tnx,0
151,8736.075997627,,,1754307776.5394752,,,,,,5389828.0,,,,,,,370.0,,,,,,0.9897585537284612,4525456.0,1.6377,57.75,646.437,1.41e-05,19.47603305785124,,,,,,,,,,,,m8gi0tnx,0
150,8688.081091718,,,1754307728.5444567,,,,,0.045832082629203796,5317764.0,4464221.0,0.0078,1.374,43.708,0.9909992155275846,27.6607,365.0,,,,,,,,,,,,19.211570247933885,,,,,,,,,,,,m8gi0tnx,0
149,8660.410130365,,,1754307700.8735318,,,,,,5317764.0,,,,,,,365.0,,,,,,0.9893628567647023,4464221.0,1.6468,65.5,643.635,1.41e-05,19.211570247933885,,,,,,,,,,,,m8gi0tnx,0
148,8612.685248125,,,1754307653.1486442,,,,,0.04658137261867523,5245252.0,4403239.0,0.0078,1.368,43.529,0.9908474558278134,27.7747,360.0,,,,,,,,,,,,18.95206611570248,,,,,,,,,,,,m8gi0tnx,0
147,8584.900053108,,,1754307625.3634417,,,,,,5245252.0,,,,,,,360.0,,,,,,0.988323711976409,4403239.0,1.8249,60.75,640.714,1.41e-05,18.95206611570248,,,,,,,,,,,,m8gi0tnx,0
146,8537.388508125,,,1754307577.8517706,,,,,0.046823859214782715,5174550.0,4343783.0,0.0078,1.37,43.601,0.9906875130377317,27.7289,355.0,,,,,,,,,,,,18.687603305785125,,,,,,,,,,,,m8gi0tnx,0
152,8763.80609985,,,1754307804.2694776,,,,,0.04635363444685936,5389828.0,4525456.0,0.0078,1.371,43.616,0.9907641050062681,27.7193,370.0,,,,,,,,,,,,19.47603305785124,,,,,,,,,,,,m8gi0tnx,0
24,1598.976467535,,,1754300639.4390566,,,,,0.8315961956977844,729814.0,611595.0,0.0078,1.374,43.716,0.7868769011999431,27.6561,50.0,,,,,,,,,,,,2.634710743801653,,,,,,,,,,,,m8gi0tnx,0
127,7544.134556307,,,1754306584.598029,,,,,,4514423.0,,,,,,,310.0,,,,,,0.9898036468774081,3791701.0,1.663,65.0,631.758,1.41e-05,16.317355371900828,,,,,,,,,,,,m8gi0tnx,0
125,7422.086420494,,,1754306462.5498798,,,,,,4443521.0,,,,,,,305.0,,,,,,0.9884904076339333,3731230.0,1.8156,50.0,632.641,1.41e-05,16.05289256198347,,,,,,,,,,,,m8gi0tnx,0
